product_id,product_name,product_category,subcategory,gender,size,color,price,discount_applied,units_sold,sales_date,store_location,channel,season,inventory_level,restock_indicator,revenue,discounted_price
UQ00807,Chino Shorts,Bottoms,Shorts,Men,S,Gray,27.03,0.0,17,2025-02-14,"Houston, TX",Online,Winter,54,No,459.51,27.03
UQ00808,Cotton Long Sleeve,Tops,Blouses,Women,XS,Navy,42.92,4.29,20,2025-02-27,"Houston, TX",In-Store,Spring,91,No,858.4000000000001,-141.20680000000002
UQ00809,HeatTech Scarf,Accessories,Hats,Women,M,Gray,112.89,11.29,11,2024-06-07,"San Francisco, CA",In-Store,Fall,56,No,1241.79,-1161.6381
UQ00810,BlockTech Parka,Outerwear,Coats,Unisex,S,Beige,140.54,0.0,13,2025-05-17,"Chicago, IL",Online,Summer,32,No,1827.02,140.54
UQ00811,Ultra Stretch Jeans,Bottoms,Shorts,Women,XXL,White,68.87,20.66,4,2025-03-23,"New York, NY",Online,Winter,19,Yes,275.48,-1353.9842
UQ00812,BlockTech Parka,Outerwear,Parkas,Unisex,XS,Beige,119.89,35.97,15,2025-05-05,"San Francisco, CA",Online,Spring,69,No,1798.35,-4192.5533
UQ00813,Ultra Light Down Jacket,Outerwear,Jackets,Unisex,S,Blue,148.66,29.73,11,2025-03-31,"Houston, TX",Online,Winter,8,Yes,1635.26,-4271.0018
UQ00814,Cotton Long Sleeve,Tops,Shirts,Men,M,Gray,142.94,28.59,5,2025-05-14,"New York, NY",In-Store,Winter,60,No,714.7,-3943.7146
UQ00815,Hooded Coat,Outerwear,Coats,Women,XL,White,147.05,14.71,3,2024-07-16,"New York, NY",Online,Spring,76,No,441.15000000000003,-2016.0555000000004
UQ00816,Hooded Coat,Outerwear,Coats,Men,S,Gray,107.94,32.38,13,2025-04-03,"Los Angeles, CA",Online,Summer,69,No,1403.22,-3387.1572
UQ00817,Ultra Light Down Jacket,Outerwear,Jackets,Women,XS,Navy,82.43,24.73,13,2024-11-17,"Houston, TX",In-Store,Summer,50,No,1071.5900000000001,-1956.0639
UQ00818,Chino Shorts,Bottoms,Jeans,Unisex,XL,Beige,141.6,0.0,10,2024-08-28,"Houston, TX",In-Store,Winter,34,No,1416.0,141.6
UQ00819,Mini Shoulder Bag,Accessories,Bags,Men,XL,Blue,70.05,0.0,19,2024-08-12,"Chicago, IL",In-Store,Fall,68,No,1330.95,70.05
UQ00820,Cotton Long Sleeve,Tops,Blouses,Women,L,Navy,127.77,0.0,5,2025-04-13,"San Francisco, CA",In-Store,Spring,83,No,638.85,127.77
UQ00821,HeatTech Scarf,Accessories,Scarves,Men,XXL,Gray,122.27,24.45,10,2025-03-02,"Los Angeles, CA",Online,Spring,63,No,1222.7,-2867.2315
UQ00822,Linen Shirt,Tops,T-Shirts,Unisex,XXL,Red,77.52,15.5,6,2024-12-23,"San Francisco, CA",Online,Summer,89,No,465.12,-1124.04
UQ00823,Ultra Light Down Jacket,Outerwear,Parkas,Unisex,XXL,White,21.18,2.12,7,2024-12-02,"San Francisco, CA",Online,Winter,38,No,148.26,-23.721600000000002
UQ00824,Chino Shorts,Bottoms,Skirts,Women,L,Blue,79.4,15.88,1,2024-06-24,"Chicago, IL",In-Store,Fall,23,No,79.4,-1181.4720000000002
UQ00825,BlockTech Parka,Outerwear,Coats,Women,L,Navy,112.03,11.2,6,2025-01-07,"Chicago, IL",Online,Fall,40,No,672.1800000000001,-1142.706
UQ00826,AIRism T-Shirt,Tops,Blouses,Men,L,Red,32.15,0.0,12,2024-09-09,"New York, NY",In-Store,Fall,59,No,385.79999999999995,32.15
UQ00827,UV Cut Hat,Accessories,Hats,Unisex,XL,White,65.74,0.0,20,2025-05-27,"Los Angeles, CA",Online,Fall,23,No,1314.8,65.74
UQ00828,Cotton Long Sleeve,Tops,Blouses,Women,L,Black,75.99,22.8,12,2025-04-30,"Los Angeles, CA",In-Store,Spring,29,No,911.8799999999999,-1656.5819999999999
UQ00829,Chino Shorts,Bottoms,Shorts,Women,L,Red,14.98,0.0,7,2024-07-22,"San Francisco, CA",In-Store,Winter,34,No,104.86,14.98
UQ00830,Hooded Coat,Outerwear,Coats,Unisex,M,White,48.49,4.85,14,2024-11-29,"Los Angeles, CA",Online,Spring,9,Yes,678.86,-186.6865
UQ00831,Cotton Long Sleeve,Tops,T-Shirts,Men,XXL,Blue,47.97,9.59,10,2024-07-26,"Chicago, IL",In-Store,Fall,88,No,479.7,-412.0623
UQ00832,Ultra Stretch Jeans,Bottoms,Jeans,Unisex,M,White,118.64,35.59,12,2025-04-12,"New York, NY",In-Store,Spring,72,No,1423.68,-4103.757600000001
UQ00833,Mini Shoulder Bag,Accessories,Bags,Unisex,XS,Beige,78.16,0.0,11,2024-12-02,"Houston, TX",Online,Fall,83,No,859.76,78.16
UQ00834,Cotton Long Sleeve,Tops,T-Shirts,Men,S,White,96.66,19.33,11,2025-02-19,"San Francisco, CA",Online,Fall,56,No,1063.26,-1771.7777999999998
UQ00835,Cotton Long Sleeve,Tops,Blouses,Unisex,L,White,58.33,5.83,18,2024-12-28,"Houston, TX",Online,Winter,32,No,1049.94,-281.7339
UQ00836,UV Cut Hat,Accessories,Hats,Women,M,Red,117.96,0.0,6,2025-01-08,"San Francisco, CA",In-Store,Summer,14,Yes,707.76,117.96
UQ00837,Chino Shorts,Bottoms,Skirts,Unisex,XS,Blue,12.96,2.59,11,2025-01-22,"Chicago, IL",Online,Winter,19,Yes,142.56,-20.6064
UQ00838,Mini Shoulder Bag,Accessories,Scarves,Women,XL,Black,27.82,2.78,16,2024-10-06,"San Francisco, CA",In-Store,Fall,70,No,445.12,-49.5196
UQ00839,Ultra Stretch Jeans,Bottoms,Skirts,Men,M,Red,64.98,13.0,12,2025-03-25,"Chicago, IL",In-Store,Winter,13,Yes,779.76,-779.76
UQ00840,HeatTech Scarf,Accessories,Hats,Men,XXL,Blue,112.21,11.22,18,2025-05-17,"Houston, TX",In-Store,Summer,68,No,2019.78,-1146.7862
UQ00841,Linen Shirt,Tops,Shirts,Women,L,Red,101.48,10.15,5,2024-11-23,"Chicago, IL",In-Store,Fall,87,No,507.40000000000003,-928.542
UQ00842,Mini Shoulder Bag,Accessories,Bags,Women,XL,Beige,57.26,5.73,19,2025-01-28,"Houston, TX",Online,Summer,88,No,1087.94,-270.8398
UQ00843,Ultra Stretch Jeans,Bottoms,Jeans,Unisex,L,Blue,142.49,0.0,12,2025-04-17,"New York, NY",Online,Fall,60,No,1709.88,142.49
UQ00844,BlockTech Parka,Outerwear,Coats,Women,XL,Red,25.87,0.0,18,2025-03-11,"New York, NY",In-Store,Summer,67,No,465.66,25.87
UQ00845,Hooded Coat,Outerwear,Parkas,Unisex,XS,Red,68.42,13.68,7,2025-05-17,"San Francisco, CA",Online,Winter,85,No,478.94,-867.5656
UQ00846,AIRism T-Shirt,Tops,T-Shirts,Unisex,M,Red,88.47,8.85,17,2024-12-18,"Los Angeles, CA",In-Store,Summer,23,No,1503.99,-694.4894999999999
UQ00847,Chino Shorts,Bottoms,Shorts,Men,XXL,Gray,25.97,5.19,2,2024-11-17,"New York, NY",In-Store,Summer,27,No,51.94,-108.8143
UQ00848,Leggings Pants,Bottoms,Shorts,Women,L,Black,111.09,22.22,9,2025-04-23,"New York, NY",In-Store,Fall,38,No,999.8100000000001,-2357.3298
UQ00849,HeatTech Scarf,Accessories,Hats,Men,XL,Navy,109.0,32.7,17,2025-05-23,"New York, NY",In-Store,Winter,97,No,1853.0,-3455.3
UQ00850,HeatTech Scarf,Accessories,Bags,Women,L,Navy,21.34,4.27,6,2025-01-03,"Chicago, IL",Online,Spring,97,No,128.04,-69.78179999999999
UQ00851,Leggings Pants,Bottoms,Jeans,Unisex,M,Beige,77.76,23.33,5,2024-11-25,"Houston, TX",In-Store,Winter,1,Yes,388.8,-1736.3808
UQ00852,Ultra Stretch Jeans,Bottoms,Skirts,Unisex,S,Navy,102.89,20.58,2,2025-05-19,"Los Angeles, CA",Online,Spring,73,No,205.78,-2014.5861999999997
UQ00853,Ultra Light Down Jacket,Outerwear,Coats,Men,XL,Black,74.62,0.0,16,2024-08-05,"Chicago, IL",Online,Spring,50,No,1193.92,74.62
UQ00854,UV Cut Hat,Accessories,Hats,Unisex,XS,Black,101.04,20.21,12,2025-03-20,"Los Angeles, CA",Online,Winter,87,No,1212.48,-1940.9784000000002
UQ00855,Chino Shorts,Bottoms,Skirts,Men,XS,Blue,120.08,24.02,6,2025-05-05,"Chicago, IL",In-Store,Winter,59,No,720.48,-2764.2416
UQ00856,Linen Shirt,Tops,T-Shirts,Women,M,Red,59.74,5.97,3,2024-12-06,"Los Angeles, CA",In-Store,Summer,63,No,179.22,-296.9078
UQ00857,AIRism T-Shirt,Tops,Shirts,Men,M,Beige,121.06,0.0,17,2024-11-26,"San Francisco, CA",Online,Fall,63,No,2058.02,121.06
UQ00858,UV Cut Hat,Accessories,Hats,Men,L,Gray,57.47,0.0,20,2024-09-13,"Los Angeles, CA",Online,Fall,25,No,1149.4,57.47
UQ00859,BlockTech Parka,Outerwear,Coats,Women,XL,Red,56.13,0.0,14,2025-03-23,"New York, NY",Online,Fall,85,No,785.82,56.13
UQ00860,Mini Shoulder Bag,Accessories,Bags,Men,S,White,12.41,0.0,8,2024-09-09,"San Francisco, CA",Online,Spring,84,No,99.28,12.41
UQ00861,BlockTech Parka,Outerwear,Jackets,Women,L,Gray,102.25,0.0,20,2025-04-27,"New York, NY",In-Store,Summer,91,No,2045.0,102.25
UQ00862,Cotton Long Sleeve,Tops,T-Shirts,Men,M,White,45.67,4.57,9,2025-02-07,"Houston, TX",Online,Fall,39,No,411.03000000000003,-163.04190000000003
UQ00863,HeatTech Scarf,Accessories,Scarves,Women,L,Beige,147.8,14.78,17,2024-09-20,"Los Angeles, CA",In-Store,Fall,62,No,2512.6000000000004,-2036.684
UQ00864,BlockTech Parka,Outerwear,Coats,Men,L,Navy,87.25,0.0,3,2025-03-29,"San Francisco, CA",Online,Fall,71,No,261.75,87.25
UQ00865,AIRism T-Shirt,Tops,T-Shirts,Men,XS,Red,49.44,14.83,10,2025-04-03,"Chicago, IL",Online,Winter,98,No,494.4,-683.7552
UQ00866,Leggings Pants,Bottoms,Skirts,Men,XS,Blue,24.67,0.0,20,2024-12-24,"New York, NY",Online,Summer,22,No,493.40000000000003,24.67
UQ00867,HeatTech Scarf,Accessories,Hats,Women,S,Black,124.99,37.5,18,2024-12-10,"Los Angeles, CA",In-Store,Fall,42,No,2249.8199999999997,-4562.135
UQ00868,Cotton Long Sleeve,Tops,Shirts,Unisex,L,Red,118.49,11.85,19,2025-02-03,"Chicago, IL",Online,Summer,10,Yes,2251.31,-1285.6164999999999
UQ00869,Chino Shorts,Bottoms,Shorts,Women,M,Black,38.43,11.53,10,2024-09-05,"Los Angeles, CA",In-Store,Winter,7,Yes,384.3,-404.6679
UQ00870,Ultra Light Down Jacket,Outerwear,Jackets,Women,XL,Blue,50.1,15.03,9,2024-09-19,"Houston, TX",Online,Spring,35,No,450.90000000000003,-702.903
UQ00871,Cotton Long Sleeve,Tops,Shirts,Women,XXL,White,48.6,14.58,8,2024-11-22,"Los Angeles, CA",In-Store,Summer,54,No,388.8,-659.988
UQ00872,Ultra Light Down Jacket,Outerwear,Coats,Women,L,Black,99.87,9.99,15,2024-07-05,"Chicago, IL",Online,Spring,47,No,1498.0500000000002,-897.8313
UQ00873,UV Cut Hat,Accessories,Bags,Women,M,Beige,135.47,40.64,18,2025-03-09,"Chicago, IL",In-Store,Spring,41,No,2438.46,-5370.0308
UQ00874,Mini Shoulder Bag,Accessories,Scarves,Unisex,XS,Black,72.56,0.0,6,2024-09-23,"Houston, TX",In-Store,Summer,11,Yes,435.36,72.56
UQ00875,Chino Shorts,Bottoms,Shorts,Unisex,XL,Beige,33.14,3.31,16,2024-09-04,"Houston, TX",Online,Spring,2,Yes,530.24,-76.5534
UQ00876,Chino Shorts,Bottoms,Jeans,Women,M,Black,60.73,0.0,18,2024-09-18,"New York, NY",In-Store,Winter,39,No,1093.1399999999999,60.73
UQ00877,Chino Shorts,Bottoms,Skirts,Men,M,Beige,80.89,0.0,1,2024-10-13,"Los Angeles, CA",In-Store,Fall,7,Yes,80.89,80.89
UQ00878,Ultra Stretch Jeans,Bottoms,Skirts,Women,XL,Blue,135.06,0.0,16,2024-10-07,"Houston, TX",Online,Fall,3,Yes,2160.96,135.06
UQ00879,HeatTech Scarf,Accessories,Scarves,Women,S,Gray,121.7,12.17,14,2025-05-17,"Los Angeles, CA",Online,Winter,18,Yes,1703.8,-1359.3890000000001
UQ00880,Chino Shorts,Bottoms,Jeans,Men,M,Blue,133.44,26.69,12,2024-12-31,"San Francisco, CA",Online,Fall,10,Yes,1601.28,-3428.0736
UQ00881,UV Cut Hat,Accessories,Hats,Women,XXL,Red,80.63,16.13,16,2024-07-06,"San Francisco, CA",In-Store,Summer,0,Yes,1290.08,-1219.9318999999998
UQ00882,Hooded Coat,Outerwear,Jackets,Women,M,Red,68.39,20.52,13,2024-07-28,"Chicago, IL",In-Store,Winter,33,No,889.07,-1334.9728
UQ00883,Ultra Stretch Jeans,Bottoms,Shorts,Women,S,Beige,33.13,6.63,6,2024-08-02,"Houston, TX",In-Store,Winter,94,No,198.78000000000003,-186.52190000000002
UQ00884,Leggings Pants,Bottoms,Skirts,Women,S,Beige,101.76,10.18,5,2024-09-02,"Chicago, IL",Online,Winter,24,No,508.8,-934.1568
UQ00885,Chino Shorts,Bottoms,Skirts,Men,XXL,Navy,22.92,2.29,4,2024-10-31,"Los Angeles, CA",Online,Fall,24,No,91.68,-29.566800000000004
UQ00886,UV Cut Hat,Accessories,Bags,Women,M,Blue,125.11,0.0,5,2025-03-01,"New York, NY",Online,Spring,98,No,625.55,125.11
UQ00887,BlockTech Parka,Outerwear,Coats,Men,L,Gray,36.14,0.0,9,2024-08-03,"Los Angeles, CA",In-Store,Spring,49,No,325.26,36.14
UQ00888,Leggings Pants,Bottoms,Jeans,Women,XXL,Black,25.4,0.0,12,2025-03-06,"San Francisco, CA",In-Store,Spring,10,Yes,304.79999999999995,25.4
UQ00889,HeatTech Scarf,Accessories,Bags,Women,L,Black,136.08,40.82,12,2024-08-27,"Los Angeles, CA",Online,Spring,72,No,1632.96,-5418.7056
UQ00890,Ultra Stretch Jeans,Bottoms,Shorts,Men,L,Black,59.99,0.0,2,2024-06-29,"Chicago, IL",In-Store,Summer,85,No,119.98,59.99
UQ00891,Leggings Pants,Bottoms,Jeans,Unisex,XXL,Beige,125.85,12.59,16,2024-11-13,"Houston, TX",Online,Winter,20,No,2013.6,-1458.6015
UQ00892,Ultra Stretch Jeans,Bottoms,Shorts,Unisex,S,Beige,25.71,2.57,1,2024-11-10,"Los Angeles, CA",Online,Spring,84,No,25.71,-40.3647
UQ00893,Ultra Stretch Jeans,Bottoms,Jeans,Men,XS,Navy,68.72,6.87,2,2024-10-11,"New York, NY",Online,Spring,40,No,137.44,-403.3864
UQ00894,Hooded Coat,Outerwear,Coats,Women,L,Red,113.45,11.35,18,2025-01-01,"Los Angeles, CA",In-Store,Summer,57,No,2042.1000000000001,-1174.2075
UQ00895,Chino Shorts,Bottoms,Shorts,Men,L,White,95.83,0.0,16,2024-12-02,"Los Angeles, CA",Online,Summer,21,No,1533.28,95.83
UQ00896,UV Cut Hat,Accessories,Scarves,Unisex,XL,Gray,113.23,33.97,12,2024-11-13,"Los Angeles, CA",In-Store,Fall,10,Yes,1358.76,-3733.1931
UQ00897,Chino Shorts,Bottoms,Shorts,Unisex,XS,Red,128.02,12.8,3,2024-06-29,"Chicago, IL",In-Store,Winter,32,No,384.06000000000006,-1510.6360000000002
UQ00898,BlockTech Parka,Outerwear,Coats,Men,XXL,Gray,27.58,2.76,16,2024-08-24,"Houston, TX",Online,Spring,33,No,441.28,-48.54079999999999
UQ00899,UV Cut Hat,Accessories,Bags,Unisex,XS,Gray,55.41,0.0,8,2025-04-24,"Chicago, IL",Online,Fall,27,No,443.28,55.41
UQ00900,Ultra Light Down Jacket,Outerwear,Jackets,Women,XXL,White,105.33,21.07,6,2024-11-15,"Houston, TX",In-Store,Spring,72,No,631.98,-2113.9731
UQ00901,Hooded Coat,Outerwear,Parkas,Women,XXL,Beige,101.64,30.49,1,2024-11-03,"Chicago, IL",In-Store,Summer,71,No,101.64,-2997.3635999999997
UQ00902,BlockTech Parka,Outerwear,Coats,Men,S,Beige,20.07,0.0,3,2025-05-22,"Houston, TX",In-Store,Winter,3,Yes,60.21,20.07
UQ00903,AIRism T-Shirt,Tops,Blouses,Unisex,S,Black,131.19,13.12,15,2025-03-30,"Houston, TX",Online,Winter,37,No,1967.85,-1590.0228
UQ00904,Ultra Light Down Jacket,Outerwear,Jackets,Men,XXL,Gray,60.35,18.11,3,2025-01-17,"New York, NY",In-Store,Summer,56,No,181.05,-1032.5885
UQ00905,Mini Shoulder Bag,Accessories,Hats,Women,S,Beige,52.45,10.49,14,2025-03-02,"Chicago, IL",Online,Fall,13,Yes,734.3000000000001,-497.75050000000005
UQ00906,Ultra Stretch Jeans,Bottoms,Shorts,Unisex,XXL,Blue,136.41,40.92,17,2024-06-12,"San Francisco, CA",Online,Winter,38,No,2318.97,-5445.4872000000005
UQ00907,Leggings Pants,Bottoms,Jeans,Men,L,Blue,122.94,36.88,13,2025-05-03,"Chicago, IL",In-Store,Winter,78,No,1598.22,-4411.0872
UQ00908,Cotton Long Sleeve,Tops,T-Shirts,Women,XS,Black,46.34,0.0,1,2025-05-13,"Los Angeles, CA",Online,Fall,5,Yes,46.34,46.34
UQ00909,Ultra Light Down Jacket,Outerwear,Parkas,Unisex,XXL,Navy,103.8,10.38,2,2025-03-29,"New York, NY",In-Store,Summer,45,No,207.6,-973.644
UQ00910,Mini Shoulder Bag,Accessories,Hats,Women,S,Beige,74.35,14.87,4,2025-01-14,"San Francisco, CA",Online,Winter,71,No,297.4,-1031.2344999999998
UQ00911,UV Cut Hat,Accessories,Scarves,Women,XS,Red,27.94,8.38,19,2024-10-30,"Los Angeles, CA",In-Store,Fall,29,No,530.86,-206.19720000000004
UQ00912,Hooded Coat,Outerwear,Jackets,Men,XL,Navy,122.23,12.22,20,2024-12-07,"Houston, TX",In-Store,Summer,24,No,2444.6,-1371.4206000000001
UQ00913,Hooded Coat,Outerwear,Jackets,Women,XS,Black,68.9,20.67,14,2024-06-07,"Chicago, IL",In-Store,Spring,25,No,964.6000000000001,-1355.2630000000001
UQ00914,BlockTech Parka,Outerwear,Jackets,Women,XL,Gray,145.17,14.52,16,2024-10-19,"New York, NY",In-Store,Winter,82,No,2322.72,-1962.6983999999998
UQ00915,BlockTech Parka,Outerwear,Coats,Unisex,M,White,146.09,0.0,3,2024-09-28,"Los Angeles, CA",In-Store,Winter,41,No,438.27,146.09
UQ00916,Chino Shorts,Bottoms,Shorts,Women,M,Red,107.8,10.78,20,2025-03-24,"Chicago, IL",In-Store,Spring,44,No,2156.0,-1054.2839999999999
UQ00917,Ultra Light Down Jacket,Outerwear,Coats,Unisex,XL,Red,144.69,14.47,9,2024-11-03,"Los Angeles, CA",Online,Summer,18,Yes,1302.21,-1948.9743
UQ00918,Leggings Pants,Bottoms,Shorts,Women,M,Navy,132.09,39.63,14,2025-05-02,"San Francisco, CA",In-Store,Winter,37,No,1849.26,-5102.6367
UQ00919,HeatTech Scarf,Accessories,Hats,Men,L,Blue,26.73,2.67,4,2025-05-17,"Houston, TX",In-Store,Summer,39,No,106.92,-44.6391
UQ00920,AIRism T-Shirt,Tops,T-Shirts,Unisex,XS,Black,46.76,9.35,9,2025-04-25,"Houston, TX",In-Store,Summer,63,No,420.84,-390.44599999999997
UQ00921,UV Cut Hat,Accessories,Scarves,Unisex,L,Navy,89.3,26.79,20,2024-11-14,"Chicago, IL",In-Store,Summer,88,No,1786.0,-2303.047
UQ00922,Chino Shorts,Bottoms,Jeans,Unisex,M,White,125.33,25.07,3,2024-12-31,"Houston, TX",Online,Spring,58,No,375.99,-3016.6931
UQ00923,Mini Shoulder Bag,Accessories,Scarves,Unisex,XL,Black,112.13,22.43,9,2025-03-22,"Chicago, IL",In-Store,Winter,67,No,1009.17,-2402.9458999999997
UQ00924,Ultra Light Down Jacket,Outerwear,Parkas,Men,XS,Red,18.93,0.0,8,2025-03-17,"Houston, TX",In-Store,Fall,1,Yes,151.44,18.93
UQ00925,BlockTech Parka,Outerwear,Jackets,Unisex,XS,Beige,103.39,10.34,14,2025-01-03,"Los Angeles, CA",Online,Spring,85,No,1447.46,-965.6626
UQ00926,Hooded Coat,Outerwear,Jackets,Unisex,XS,Beige,134.82,40.45,16,2025-04-11,"Los Angeles, CA",In-Store,Spring,92,No,2157.12,-5318.649
UQ00927,Hooded Coat,Outerwear,Coats,Women,XS,Blue,127.24,25.45,16,2025-01-25,"Chicago, IL",Online,Fall,29,No,2035.84,-3111.0179999999996
UQ00928,Ultra Stretch Jeans,Bottoms,Jeans,Men,S,Gray,69.99,7.0,11,2025-05-19,"Chicago, IL",Online,Fall,63,No,769.89,-419.93999999999994
UQ00929,AIRism T-Shirt,Tops,Shirts,Men,S,Navy,120.38,12.04,5,2024-08-29,"New York, NY",Online,Fall,47,No,601.9,-1328.9951999999998
UQ00930,UV Cut Hat,Accessories,Hats,Unisex,XS,Blue,126.29,0.0,3,2024-12-11,"Houston, TX",Online,Spring,43,No,378.87,126.29
UQ00931,Ultra Stretch Jeans,Bottoms,Skirts,Unisex,S,Gray,25.99,2.6,9,2024-08-29,"Chicago, IL",Online,Winter,60,No,233.91,-41.584
UQ00932,HeatTech Scarf,Accessories,Bags,Men,XXL,Red,14.47,4.34,3,2024-09-18,"Los Angeles, CA",In-Store,Summer,80,No,43.410000000000004,-48.3298
UQ00933,Ultra Stretch Jeans,Bottoms,Jeans,Unisex,S,Navy,18.96,0.0,1,2024-11-21,"Chicago, IL",Online,Summer,7,Yes,18.96,18.96
UQ00934,Ultra Stretch Jeans,Bottoms,Shorts,Unisex,XS,Blue,82.34,8.23,15,2024-12-10,"San Francisco, CA",Online,Summer,39,No,1235.1000000000001,-595.3182
UQ00935,UV Cut Hat,Accessories,Scarves,Women,S,Navy,54.27,5.43,12,2024-06-16,"Chicago, IL",In-Store,Spring,45,No,651.24,-240.4161
UQ00936,Mini Shoulder Bag,Accessories,Bags,Unisex,L,White,118.24,35.47,9,2024-11-03,"New York, NY",In-Store,Fall,18,Yes,1064.1599999999999,-4075.7327999999998
UQ00937,Mini Shoulder Bag,Accessories,Bags,Men,XXL,White,134.85,26.97,8,2024-10-13,"New York, NY",In-Store,Fall,20,No,1078.8,-3502.0544999999997
UQ00938,AIRism T-Shirt,Tops,T-Shirts,Men,M,Gray,98.28,29.48,20,2025-02-19,"Chicago, IL",In-Store,Summer,28,No,1965.6,-2799.0144
UQ00939,HeatTech Scarf,Accessories,Hats,Women,S,Navy,99.44,9.94,7,2025-02-23,"San Francisco, CA",Online,Fall,91,No,696.0799999999999,-888.9935999999999
UQ00940,Hooded Coat,Outerwear,Jackets,Women,L,White,24.49,4.9,12,2025-04-10,"New York, NY",Online,Fall,44,No,293.88,-95.511
UQ00941,Leggings Pants,Bottoms,Shorts,Women,S,Blue,145.81,29.16,12,2024-11-09,"Chicago, IL",Online,Spring,65,No,1749.72,-4106.0096
UQ00942,UV Cut Hat,Accessories,Scarves,Women,L,Blue,47.92,14.38,9,2025-03-13,"Chicago, IL",In-Store,Fall,0,Yes,431.28000000000003,-641.1696000000001
UQ00943,Leggings Pants,Bottoms,Skirts,Women,XL,Black,47.55,14.26,6,2024-08-08,"Chicago, IL",In-Store,Summer,5,Yes,285.29999999999995,-630.5129999999999
UQ00944,AIRism T-Shirt,Tops,Blouses,Women,XL,Beige,134.71,0.0,18,2025-04-27,"Chicago, IL",In-Store,Spring,16,Yes,2424.78,134.71
UQ00945,Mini Shoulder Bag,Accessories,Hats,Unisex,XL,Red,15.47,0.0,6,2024-12-03,"San Francisco, CA",Online,Spring,89,No,92.82000000000001,15.47
UQ00946,HeatTech Scarf,Accessories,Bags,Men,L,Blue,136.93,0.0,19,2025-05-28,"Chicago, IL",Online,Summer,64,No,2601.67,136.93
UQ00947,Cotton Long Sleeve,Tops,T-Shirts,Men,XXL,Beige,72.97,7.3,13,2024-07-24,"Houston, TX",In-Store,Spring,98,No,948.61,-459.71099999999996
UQ00948,BlockTech Parka,Outerwear,Coats,Women,XXL,Navy,37.35,11.21,3,2025-02-01,"Houston, TX",In-Store,Winter,47,No,112.05000000000001,-381.34350000000006
UQ00949,Mini Shoulder Bag,Accessories,Hats,Women,M,Navy,49.2,9.84,17,2024-12-29,"Houston, TX",In-Store,Fall,12,Yes,836.4000000000001,-434.928
UQ00950,Chino Shorts,Bottoms,Jeans,Men,S,White,85.08,17.02,17,2024-06-15,"Houston, TX",Online,Winter,45,No,1446.36,-1362.9815999999998
UQ00951,Mini Shoulder Bag,Accessories,Bags,Unisex,XL,Gray,16.83,1.68,8,2025-05-23,"Houston, TX",Online,Winter,42,No,134.64,-11.444399999999998
UQ00952,Cotton Long Sleeve,Tops,Shirts,Men,S,Navy,128.05,38.41,1,2024-11-05,"Chicago, IL",Online,Winter,89,No,128.05,-4790.3505
UQ00953,BlockTech Parka,Outerwear,Jackets,Unisex,M,Blue,74.7,14.94,17,2025-01-20,"Los Angeles, CA",Online,Summer,63,No,1269.9,-1041.318
UQ00954,Chino Shorts,Bottoms,Shorts,Men,S,Beige,81.67,8.17,11,2025-01-10,"Los Angeles, CA",Online,Summer,53,No,898.37,-585.5739
UQ00955,BlockTech Parka,Outerwear,Parkas,Women,L,White,140.35,28.07,9,2025-02-17,"Chicago, IL",Online,Winter,87,No,1263.1499999999999,-3799.2745
UQ00956,Ultra Stretch Jeans,Bottoms,Shorts,Men,L,Navy,22.09,2.21,9,2024-06-15,"Los Angeles, CA",In-Store,Spring,16,Yes,198.81,-26.7289
UQ00957,HeatTech Scarf,Accessories,Bags,Unisex,XS,Black,25.84,0.0,19,2024-07-07,"Houston, TX",In-Store,Winter,58,No,490.96,25.84
UQ00958,BlockTech Parka,Outerwear,Parkas,Men,XS,Blue,80.94,24.28,9,2025-02-09,"New York, NY",Online,Spring,38,No,728.46,-1884.2832
UQ00959,Linen Shirt,Tops,Shirts,Men,XXL,Navy,79.0,7.9,11,2024-11-18,"San Francisco, CA",Online,Spring,18,Yes,869.0,-545.1
UQ00960,Cotton Long Sleeve,Tops,Shirts,Unisex,XS,Blue,72.98,0.0,14,2024-07-27,"Houston, TX",Online,Spring,44,No,1021.72,72.98
UQ00961,Ultra Stretch Jeans,Bottoms,Jeans,Men,XS,Blue,65.14,13.03,12,2025-05-07,"New York, NY",In-Store,Winter,18,Yes,781.6800000000001,-783.6342
UQ00962,HeatTech Scarf,Accessories,Hats,Women,S,Blue,67.44,13.49,8,2024-12-01,"San Francisco, CA",Online,Winter,60,No,539.52,-842.3256
UQ00963,HeatTech Scarf,Accessories,Bags,Men,M,Beige,109.86,10.99,12,2024-08-14,"Chicago, IL",Online,Winter,60,No,1318.32,-1097.5014
UQ00964,Hooded Coat,Outerwear,Coats,Men,XS,White,53.21,0.0,13,2024-06-24,"San Francisco, CA",In-Store,Spring,89,No,691.73,53.21
UQ00965,UV Cut Hat,Accessories,Scarves,Men,S,White,143.61,0.0,5,2024-09-14,"Los Angeles, CA",In-Store,Summer,7,Yes,718.0500000000001,143.61
UQ00966,HeatTech Scarf,Accessories,Scarves,Men,L,Beige,130.7,39.21,14,2024-10-30,"Los Angeles, CA",Online,Winter,86,No,1829.7999999999997,-4994.047
UQ00967,Ultra Stretch Jeans,Bottoms,Jeans,Women,XXL,Red,110.36,0.0,15,2024-10-10,"New York, NY",In-Store,Spring,86,No,1655.4,110.36
